0.1500352,0.236377,0.20384239,0.21514769,0.1618946,-0.16623606,-0.030293347,0.079557694
0.010662995,0.019605314,-0.016548583,-0.0670253,-0.14054388,-0.22460184,-0.13827871,-0.20290874
0.019594014,0.060540922,0.09627952,0.012551859,0.14075856,-0.03586396,0.06804039,-0.09174619
-0.032557804,0.07508537,0.028140092,-0.05097517,0.06204241,0.17041996,0.0142013,0.093105845
0.010516996,0.009083558,0.011740393,0.01033036,0.0063358173,0.0071218973,0.0046705673,0.0058428943
0.01753244,0.017001202,-0.034135602,-0.01697288,-0.07049541,-0.10361297,-0.016383657,-0.13130997
0.2563359,0.04314983,0.22938564,-0.097569756,0.041442852,-0.00044690125,0.05898149,0.0054195593
0.033257093,-0.007821594,-0.031685278,-0.023298426,0.2930704,0.24466114,0.3469791,0.16870195
-0.058427107,-0.08043281,-0.033624098,-0.07444733,-0.08412332,-0.11604653,-0.047179785,-0.13217042
-0.0003013715,0.028398132,-0.019292401,0.03881445,0.18233366,0.1573365,0.047936235,-0.025777204
0.09752914,0.100511655,0.0445204,0.047868073,-0.048264116,-0.059822727,-0.015360534,-0.055467844
0.15386836,0.03176862,0.052795798,-0.030492384,0.01041833,-0.091112,-0.0040049613,-0.094484605
0.015137974,0.017765371,0.02407022,0.004152521,-0.028485503,-0.0076124384,-0.010293594,-0.017551236
0.044376407,0.07055237,-0.07448782,-0.009751651,-0.18240152,-0.20638078,-0.018053073,0.009946609
0.18290527,0.12111074,-0.057732753,0.082918346,0.12044706,0.2046598,0.012617938,0.09430309
0.028719347,0.00097232667,-0.014315233,-0.026423566,-0.002126346,-0.02436179,-0.018234503,-0.039411575
0.022241423,-0.033898503,0.060841665,-0.0023506302,0.14069994,0.22605267,0.35192874,0.2670378
0.048679695,0.11921024,0.056011844,0.21420121,0.04262819,-0.08621015,-0.051298566,-0.08536787
0.0124367615,0.011044582,0.013902745,0.0123903975,0.0067314683,0.0076234485,0.0046752663,0.0058519044
0.1455646,0.03728597,-0.02516029,0.08361048,0.0025814716,-0.12449401,0.271087,0.10252774
0.04409709,0.019332167,0.047377158,0.009303043,0.18363474,0.12795274,0.1827581,0.2104518
0.21555623,0.32550842,0.16071683,0.21761087,0.0013828912,-0.027274176,0.18351014,0.051430438
0.08825079,0.15799902,0.13816945,0.16449639,-0.13406774,0.08638727,-0.112287186,0.092856534
-0.063999,-0.06938718,0.14080648,0.049193524,-0.06743303,0.16536841,-0.1525939,0.09179502
0.001707734,0.012461786,-0.03469682,-0.028976297,0.2411547,0.1913401,0.15638834,0.19837466
0.15677974,0.11049376,0.17602602,0.19869572,0.021184545,0.0015132667,-0.055924322,0.046922907
0.043357905,0.02478072,0.04045419,-0.0030080136,-0.006282559,0.010728148,-0.020353047,-0.0594831
0.28587463,0.09672715,0.11530549,-0.08814614,0.1952551,0.21327142,0.21442638,0.14298217
0.1683618,0.047221594,-0.093833044,0.19458587,-0.036809698,0.046690848,-0.004609092,0.024193605
0.011641617,0.010209683,0.012925466,0.011458799,0.0060834093,0.0070005776,0.0042476393,0.0054497942
-0.035448734,0.03850768,0.11319052,0.12179972,-0.0520683,0.25412145,0.315037,0.1863741
-0.0056323833,-0.0372716,-0.019309944,-0.07921524,0.26434112,0.012332775,0.31237653,0.03209802
-0.045913767,-0.06877185,0.0438222,0.027639594,-0.0098874355,0.12790583,0.12837803,0.044728972
0.07389248,0.045394186,0.0693224,0.08791508,0.025050247,0.09018168,0.21942705,0.13367382
0.14082432,0.18949658,-0.039293233,0.07346417,0.10406287,0.12139163,-0.057577077,-0.1353165
0.23554274,0.122168474,0.22235394,0.14399189,0.048512176,-0.12423014,0.05403665,-0.14843765
0.15404344,0.06359001,0.0064603696,0.008078746,0.2670505,0.20036687,0.29400536,0.17732549
0.010125996,0.008704651,0.011343903,0.009927928,0.006024779,0.006779798,0.0043901955,0.005567889
0.1085558,0.20229173,0.16319573,-0.045901522,0.073570885,0.09468769,0.010080226,0.18820773
-0.038277194,0.04418387,0.053111672,0.040186618,0.16043025,0.24638908,0.49808103,0.39640826
