-0.0681092,-0.15062866,-0.04531545,0.1448926,0.0755142,0.004468615,-0.042435624,-0.09819605,-0.057780683,-0.19804718,-0.10886795,-0.41623875,0.052408457,-0.035597946,0.19819467,-0.061523996,-0.0074804546,-0.05655107,-0.06212829,-0.0996151,-0.054401774,-0.0859305,0.1513871,0.069562644,0.2077203,0.18074149,0.06972551,0.19347106,0.12840018,0.14803971,0.025292173,-0.13752168,-0.100568585,0.13510542,0.035695653,-0.03746421,-0.037302673,0.10116835,0.0041618636,0.05700966,-0.14315589,-0.06257382,0.057175532,0.08223057,0.16825888,0.12418803,0.09671322,-0.053821612,0.038092997,-0.03967205,-0.22307186,0.10578145,0.061382208,-0.12659599,0.25165528,-0.09164275,0.06470498,-0.023536053,0.13242333,-0.03729796,0.22919075,-0.30923462,-0.19431236,-0.019339768,0.16590293,-0.11693137,-0.11982358,0.16965929,0.055446997,-0.07051099,-0.022689478,-0.119875655,-0.11224119,0.00024089534,0.03245636,0.13551249,0.08296011,-0.11134328,0.1277333,-0.058296397,0.19266097,0.09397176,-0.01808076,0.030957742,0.10602578,0.08082386,-0.034595165,0.22789504,0.09279168,-0.33789968,0.056610744,-0.2859416,-0.33694157,-0.17502187,0.091995224,0.08650828,0.11020001,-0.050684545,0.06649243,-0.14764701,-0.19905898,-0.19214751,0.15117605,-0.00089385564,0.053178422,0.024041,0.1252692,0.09192767,-0.023967061,0.1388323,0.0045119594,-0.25294748,0.040685732,0.09591074,0.22015142,-0.39383173,0.09669747,0.097131595,0.022737263,-0.05803358,0.06338508,-0.16081887,-0.23078239,-0.0054794634,-0.05677356,-0.11698396,0.004260481,0.08075226,0.14986888,-0.27597377,-0.47026655,-0.2993194,-0.018750848,0.023265697,0.1111585,-0.12899265,0.05561462,0.17339964,-0.06819288,0.14550625,-0.121805534,-0.041384153,-0.18094997,-0.09392527,-0.052720267,-0.042668283,0.037102543,0.35857055,0.07078981,0.16679078,0.013479596,-0.21819037,-0.05060941,0.29346094,0.26554397,-0.10979012,-0.19640334,0.008331696,-0.12151648,0.058655567
0.34340167,-0.08960713,-0.007112103,0.24112153,0.0027125375,-0.0593294,-0.100800976,0.023972064,-0.060907993,-0.2356312,0.26467794,-0.2516975,0.48283637,-0.04365052,0.048723232,0.18350728,0.31654444,-0.15264966,-0.08692383,-3.4919147e-05,0.11430371,0.29174346,0.10604624,-0.13661565,0.18410239,-0.012782612,-0.017106144,-0.2277071,-0.21238256,-0.16046087,0.042865664,0.12696731,0.059017956,-0.025405653,0.27818537,0.20774792,-0.122374006,0.15334465,0.17124844,0.2120193,0.14360143,0.16067575,0.07733964,-0.14397426,0.19082837,-0.08206572,-0.08944907,0.023131594,0.18851413,0.22193578,0.0010707251,-0.023155749,0.338917,0.07695126,0.0011520969,-0.17214863,0.22016425,-0.16599694,-0.054149352,0.0722994,-0.11489013,-0.063691534,0.2206134,0.08834309,0.29608402,0.021715565,-0.087328985,0.033122476,-0.16236399,-0.15424152,0.18241794,0.4151378,0.0068139825,0.22743873,0.122315615,0.15157603,-0.25075433,0.07795406,0.20870803,0.19421735,-0.18879494,-0.15363541,0.04958795,-0.14688838,0.05744698,-0.0785801,-0.18417941,-0.12350277,-0.30744487,0.121696,0.19697103,0.16296598,-0.027963597,-0.19280382,0.09897651,0.07127415,0.15507276,-0.13946205,-0.051119138,-0.16404882,-0.0063242656,0.039129276,0.64523166,-0.115322486,0.24819626,0.10037807,-0.025329798,0.1572492,-0.09338858,-0.1433289,-0.03205294,0.20966052,-0.20010434,0.41584647,-0.34034473,0.082736,-0.069625415,-0.20526566,-0.07974683,0.17418817,0.20779811,0.13961437,-0.07284985,0.21463549,-0.028750513,-0.14539675,-0.23361331,-0.095940515,-0.23676677,0.10391014,-0.07367779,0.3319062,-0.03782419,0.089810275,0.13442825,0.033009075,0.05815378,0.11911765,0.120504774,0.13104872,0.12006584,0.19110677,0.34484798,-0.10711462,0.20238772,0.10084805,0.03629016,0.32713482,0.043182373,0.027360694,-0.10683111,0.041653547,-0.25446954,0.057398137,0.1883142,0.14460845,-0.30972594,-0.03955846,5.8130347e-05,0.15140392
0.20400678,0.014384708,-0.0729014,0.048767246,0.11805187,0.04799645,0.14973368,0.057003386,0.11656292,-0.23216479,0.18170501,-0.16442156,0.07607644,0.0154498145,-0.048072685,-0.03430816,-0.03829739,0.16904053,-0.0077229603,-0.024972502,0.07753537,0.30966225,0.09564507,-0.005038295,0.17255224,0.08443453,-0.03732404,-0.1322612,-0.10550571,0.17169829,0.16029732,-0.1541905,0.040270295,0.017069971,0.24388956,-0.10207907,0.05585161,0.0049215266,0.10630433,0.22146875,0.018943314,0.026423266,0.1234796,-0.10260157,0.14297692,-0.21714845,-0.081700124,-0.2387705,0.012090149,0.055463124,-0.20547067,0.09738324,0.4559081,0.03252916,-0.17784259,-0.04444102,0.25495312,-0.07575435,-0.026825253,0.06539424,-0.17622039,-0.1172548,-0.21063599,0.14438759,0.38732263,-0.03670181,-0.08188471,0.116792955,0.0033034054,-0.07229155,0.16722867,-0.049957428,0.28313807,0.15169269,0.08496432,0.3329754,-0.2437556,0.00029776632,0.22173384,0.27244613,-0.14366296,-0.04868122,-0.044257917,0.14119893,0.032287553,-0.15006517,-0.096729375,0.031075576,-0.22892465,-0.2513894,-0.13162293,-0.121534064,-0.13070224,-0.012117777,0.3746082,0.07080492,-0.24094567,0.04257102,0.12894388,-0.08377234,0.28631994,-0.0065086125,0.23111661,-0.15063825,0.027063718,0.024357613,-0.037458,-0.007810642,0.19029953,0.013246462,0.15300933,-0.14172022,0.017813105,0.18132937,-0.20276156,-0.2097029,0.03380461,-0.2053515,-0.10266618,-0.045242857,0.1778434,0.008538501,-0.20736343,-0.06944536,0.06398447,0.06629919,0.11213584,0.14823382,0.033185553,-0.0678023,-0.46234313,-0.1539434,-0.20622848,0.013677551,0.035846476,0.1192523,-0.04314944,-0.11276169,-0.033447612,-0.13273491,-0.18950483,-0.30437195,0.20105407,0.17905265,-0.095330745,-0.14723039,0.20704429,0.028833989,-0.044402547,0.12827013,-0.042477217,-0.13607886,0.031266663,0.0036844234,0.077725016,0.13860942,0.005507554,0.01396778,-0.09960653,-0.16058427
0.09627459,0.0170585,0.17158704,0.09606805,0.072527155,-0.0294544,-0.0035983364,0.091731615,-0.04081067,-0.19020082,-0.16481273,-0.0021088528,-0.12134366,0.04003372,-0.03077365,0.07712061,0.13097446,0.07927708,-0.1737655,0.09446528,-0.008785905,0.11825012,-0.091076344,-0.014746121,-0.2973386,0.04231138,-0.21766016,0.026762806,-0.0647953,-0.134989,-0.14890783,0.21506411,-0.10905115,-0.105360374,0.010308362,0.023115112,0.06224367,0.009323191,0.1380523,0.0768848,0.06725212,-0.11511181,-0.1428218,0.06285732,-0.026960209,-0.13572873,-0.064954,-0.16598888,-0.1261976,0.027519243,0.23444346,-0.09313311,0.17464375,-0.13777676,0.15279496,0.017193465,-0.12001279,-0.02412392,-0.1347868,0.17803453,-0.010391873,0.10423203,-0.047211558,-0.04483161,-0.04003466,-0.04398372,0.15474014,-0.10210612,0.15308128,-0.14361417,0.18027021,-0.14477265,0.017599817,-0.07814099,0.016980186,0.08751146,-0.0059701554,-0.13046895,0.111811385,-0.060166147,0.06599776,-0.11046122,0.027241416,-0.124135375,-0.1475162,0.13911463,-0.1208934,-0.054290816,-0.04752959,0.1247807,-0.038478717,-0.03897065,-0.22056797,0.05444867,-0.03976697,0.1405734,0.08968266,-0.1133028,0.11780274,0.10021406,-0.0056476183,0.19533531,0.080821946,-0.09352173,-0.0990318,-0.028763197,-0.012049146,-0.08211391,-0.06443665,0.03726542,0.08448077,-0.09107548,-0.17047015,-0.16412815,0.15020928,-0.04779124,0.046289,0.15894505,0.0043745157,0.12613669,-0.13125692,-0.031651486,-0.0306725,0.050458584,0.07152064,0.039269086,-0.028752113,-0.10843516,-0.04182744,0.18716712,-0.09014813,0.017901309,-0.01661888,-0.08414608,-0.015942028,-0.17268494,0.1316072,0.07937804,0.071644716,0.09084369,0.122975476,0.03742462,-0.1518764,-0.124744095,0.21350408,0.030141154,-0.05569929,0.15430772,0.16140218,-0.15609582,0.15293369,0.035665378,0.14394003,-0.14409216,-0.15568596,0.025361469,-0.030875774,-0.17452413,0.061845876,0.040757637
0.306758,0.05070428,-0.067400396,0.24268138,-0.05299305,-0.053739943,0.118300125,0.002735355,-0.013147272,0.2436807,0.008449136,0.082005925,-0.0016350143,-0.08371434,-0.03138283,-0.0038581667,-0.06103888,-0.0012919178,0.061568208,-0.0511903,0.005748655,0.022981813,-0.13696797,-0.12119037,0.12139678,0.04843305,0.15385066,0.014712443,-0.03712227,-0.12274447,0.2228717,-0.06765994,0.21416302,-0.08643473,0.04999074,0.07566623,0.12969176,0.06803462,-0.07673584,0.06620585,-0.055292092,0.07910342,-0.002232098,0.16914421,0.21276964,0.1838475,-0.010241732,-0.18256661,0.14042424,0.36381382,0.035433073,0.034077328,-0.10464741,-0.07105682,0.023589598,0.16752894,0.17208354,0.011680733,-0.12638578,-0.07971329,-0.0060535828,0.13871457,-0.025246615,-0.0075206454,0.0044301027,0.11550479,0.17517649,-5.494535e-05,0.12240056,0.08071603,-0.04527461,0.072176576,0.058857784,-0.103975266,0.22045764,0.15454471,-0.03252523,-0.08361174,0.16468297,0.051980354,-0.12392715,0.19444886,-0.045435376,-0.19497265,-0.100386515,0.13673232,0.062392056,-0.07120935,0.14382814,0.043002393,0.05466159,0.23493291,0.18023911,0.059395697,0.14742664,-0.14483964,0.04991728,-0.104401246,0.16581412,0.16240224,0.29471892,0.0030913157,-0.06686995,0.009318701,-0.07374657,0.060345937,0.13202855,0.123148866,0.056504175,0.15171047,0.15034877,0.1022545,-0.11176936,-0.16690436,-0.07970371,0.0562035,0.1789349,0.10522228,-0.07299511,0.017021531,0.114548,-0.070248775,0.027207442,0.10658277,0.052852586,0.15439153,-0.04222732,0.056221485,0.009169476,0.32501945,-0.25244159,0.26320866,0.061942667,0.0150109725,0.06373953,0.17691647,0.12976295,-0.101002745,0.006789307,0.06481366,-0.1320333,0.27266026,0.034473937,-0.0040114336,0.24229306,-0.078960754,0.07860351,0.13770685,-0.02863088,0.16645183,-0.16027878,0.2834986,0.11198686,-0.1342837,-0.045502238,-0.074352846,-0.113586076,0.094424956,0.10927189,-0.017240396
0.18574348,-0.07408351,-0.0031087003,0.15141773,0.098605976,-0.02275213,0.028273623,0.18737215,0.22330934,0.089255646,0.0007418473,0.13179356,0.29884318,0.16915248,-0.04195305,-0.11959035,-0.047729973,-0.010554262,0.042413082,-0.08123171,0.0099726,0.035010993,-0.09941977,-0.050267417,0.16261129,-0.07289499,0.18473655,0.089294456,-0.09228464,-0.023682972,0.02033686,-0.051396318,-0.015459952,-0.237257,-0.010564842,-0.0015061367,-0.097646885,0.058123678,-0.048635293,0.11765091,0.06484114,0.009417316,0.051315818,0.11613435,0.18598892,0.16527241,0.1415286,0.06178173,0.2215684,0.34655365,0.18091293,0.08985115,0.035920877,-0.09532431,-0.0015399866,0.015855264,0.018557822,-0.05521152,-0.1397526,-0.11517953,-0.1431008,0.30298296,0.08035889,0.03547996,0.3672922,-0.15582111,0.20626472,-0.03263256,-0.07909522,0.060294483,-0.048419233,0.18530588,0.30537638,0.022526715,0.078292705,0.16435668,0.076230906,0.15196255,-0.14161876,0.13412152,0.08404888,0.15123694,0.23461306,0.10541502,0.18219736,-0.07188118,-0.11307077,0.08005919,0.05537295,0.44913033,0.14209235,0.32539,0.2759722,0.10868334,0.21938851,0.089382306,-0.056564894,-0.09817392,-0.052457362,0.08611821,0.24474554,0.34744707,-0.20020878,0.16163456,0.09824924,-0.14125231,-0.12249569,0.09458506,0.045701373,-0.12168825,0.0102965515,0.26978406,-0.09376777,-0.2979983,-0.026920129,0.40383574,0.20305163,0.025545016,0.06832974,-0.02395071,0.13731086,0.051491052,0.1524687,-0.03562575,-0.15195452,0.1911022,0.12599581,0.104970194,-0.22181852,0.23063159,0.3638621,0.40213186,-0.14168283,-0.067973584,0.16360275,0.037206322,-0.02022488,-0.12658624,-0.021817295,-0.07814594,0.15013555,0.66431457,0.31580257,0.03418668,-0.00019291,0.0060404446,0.22535752,-0.14192028,0.010899462,-0.008689077,-0.1297695,0.24401632,-0.1523055,-0.21805458,0.080198586,0.17573826,-0.055236943,-0.14802767,-0.09933218,0.012576958
0.008222628,0.12164263,0.26912144,0.096623205,0.15450014,-0.12033452,-0.11330932,0.07462278,0.10676486,0.013799196,0.034503654,0.1942433,-0.01868806,0.14792615,-0.14345418,-0.06341629,-0.17292912,0.11834116,-0.056372177,-0.05995417,0.21922809,-0.2213102,-0.17192051,0.18726967,0.119105496,-0.07356924,0.17531024,0.2836979,0.03856355,0.06392823,-0.011476837,-0.28448004,-0.03648954,-0.04883219,0.0067779426,-0.16545315,0.06014612,0.14194648,0.097327866,0.0841584,-0.08925468,0.09825539,0.07829536,0.049703013,0.10004782,0.18538001,-0.1415584,0.054534227,0.12758644,0.017182179,0.37269655,-0.20779422,0.10436192,0.14879316,-0.047152262,0.008355612,-0.029938618,-0.022243567,0.10095461,0.06465368,0.15629713,0.14175533,-0.10471456,0.048706785,-0.15715097,0.009249192,0.067376114,0.16520828,0.04282724,-0.028242337,-0.016243316,-0.092287436,-0.16530651,-0.0642653,-0.22231197,0.029453594,-0.0088910805,0.10417281,0.059487104,-0.11909659,-0.057370655,-0.11140577,0.19965759,0.062009346,0.19388616,0.1636268,0.013998764,0.023701724,-0.12048044,-0.030188523,-0.12704527,-0.13172336,0.05033285,0.086550616,0.28062207,-0.011689224,0.0024307303,-0.021397484,0.13297527,0.101458184,0.26364627,-0.19959548,-0.20684852,-0.15289606,0.15375274,0.28181288,0.027941165,-0.24944203,0.0014104743,-0.16814533,-0.050538763,-0.31387803,0.20452583,-0.31134477,0.0009211276,0.06730676,0.10924814,0.12168832,0.1275252,0.0038357796,-0.019301599,-0.17567894,0.18218121,-0.013254068,0.10988651,-0.07427527,-0.13870993,-0.06820404,0.08352476,-0.11920631,-0.01750527,-0.18849698,0.021551346,0.07943609,0.18300803,0.10697242,0.07329457,0.009261115,-0.018657548,-0.03489593,-0.14977016,-0.015849454,-0.22277012,0.16551866,0.05387362,-0.002740115,0.1530105,-0.18340239,-0.08394883,0.119633004,0.13252607,-0.26579016,-0.04226897,-0.1917249,0.010799489,-0.28926864,0.067406885,0.21369582,-0.013544309,-0.08884123
0.15906619,-0.14151849,-0.023086796,0.14137515,0.15058392,0.072757155,0.15025589,0.1029777,-0.014720245,0.031638145,-0.06968712,0.17229965,-0.033587445,-0.088271365,0.012741923,0.18448223,0.16522731,0.068751946,0.10271952,0.10033365,0.14838101,0.19982779,0.11635911,-0.026899785,0.0393567,-0.12779863,0.13721298,0.15841316,0.08143825,-0.085443586,-0.010279471,0.2067606,0.14476612,0.08141513,-0.055429604,-0.134157,0.010530585,-0.13752134,-0.08386419,-0.08554205,-0.047266528,-0.12708855,0.10454863,0.15975645,0.047681615,0.140839,0.14432754,0.07596574,0.15271933,0.12930363,0.14213213,0.085421175,-0.09869322,0.11098522,0.05846166,-0.029179445,0.17068921,-0.11122401,-0.17562115,-0.10032196,0.020183017,0.12793665,0.06359393,0.15942036,0.09543609,0.033178687,0.16020174,-0.03180757,0.15275538,-0.04160438,-0.07455419,-0.032316092,0.15185314,0.049152996,0.2194321,0.083300166,-0.02216171,0.118109375,0.08638716,0.1126554,0.12518553,-0.05587384,0.19616418,-0.07847639,0.018108409,-0.11589555,-0.013832295,-0.11355512,0.0035242392,0.20024824,0.15011665,0.24249089,0.26781234,-0.066528924,0.12989926,-0.0898257,-0.011911692,-0.11418206,0.18694721,0.053695347,0.26742584,0.2995896,0.010582677,-0.120358974,0.0665095,0.06960435,0.05359863,0.28147662,0.06418084,-0.077696495,0.12516052,-0.04322004,-0.033190273,-0.26876163,0.14812516,-0.0016359987,-0.0373888,0.11751881,0.20174684,0.13449942,0.13353035,-0.06873494,0.05913721,0.11892083,-0.1104997,-0.074390054,-0.10400318,0.02811909,0.03921865,0.08558159,0.1209374,-0.01362809,0.3770511,0.07452549,0.07502646,-0.10264208,0.19795798,-0.049463037,0.020397631,0.097378284,0.3096522,0.14540365,-0.08610766,0.11270037,0.3211081,0.1397385,-0.00021723124,0.0043727243,0.19215976,-0.17071268,-0.09930685,-0.024480097,-0.013893296,-0.13830772,0.05565863,-0.028544134,-0.084442556,-0.13691847,-0.016966013,-0.0371233
0.14153121,0.14772646,0.007350147,-0.096494354,0.13398437,-0.08351677,0.13911897,0.10241967,-0.07845319,-0.08811136,0.16109732,-0.06107378,-0.11644612,-0.056189667,0.11106697,-0.04192622,-0.005769397,0.11595861,0.102408715,-0.12645668,0.02286087,0.16170564,-0.090900056,-0.15514952,0.048501298,0.052195556,-0.07574104,0.051695704,-0.106668875,0.03391117,0.14786191,0.077351905,-0.07878033,0.075272515,-0.12448049,-0.10008379,0.00643475,0.14860742,-0.0070151407,-0.1747158,-0.09199423,-0.046316862,-0.059158172,0.0030469485,-0.06112412,0.035008203,0.054712266,0.11111005,0.032050904,0.04421079,-0.010493233,0.08087474,0.009875655,-0.086054474,-0.08020586,0.111379355,-0.13508038,0.048600025,-0.17100804,0.032520056,-0.08545085,0.11945051,0.009378973,-0.032708995,0.057589322,-0.13616031,0.10714458,0.059571162,-0.13353147,0.022787005,-0.15485005,0.15526623,-0.066810444,0.1290638,0.15441509,-0.14107645,-0.010883849,0.14951783,-0.000977479,0.08493299,0.02885901,-0.11423628,-0.08501213,-0.11325058,0.001558628,0.11631833,-0.018257648,0.15686098,0.12872967,0.0112724155,0.09277317,0.115591556,0.15403312,0.084626004,0.11233848,0.026456077,0.15096685,-0.12401414,-0.11025802,-0.15415943,0.16402555,0.039731458,-0.16051123,-0.17607771,0.023472786,-0.017338544,-0.12663533,-0.13161942,0.024837477,-0.12701702,-0.08488647,0.053776987,-0.07622265,-0.0075332075,0.16208671,-0.10970596,0.044901643,0.0733676,0.007031724,0.10576714,-0.024796715,0.013622632,-0.137487,-0.112274356,-0.040788468,-0.16795617,-0.072151504,0.07656168,0.09534275,-0.16337782,-0.1477442,-0.086055584,-0.09656875,-0.16857572,0.16609192,-0.13704476,-0.112809755,-0.0595114,0.07152994,0.09084496,0.1327619,-0.155739,-0.09246271,-0.058942944,0.109612375,-0.088261515,0.011272221,0.010099388,-0.16896331,-0.0057588816,-0.12636715,-0.11863162,0.0043461095,-0.13197403,-0.050211355,-0.005621658,-0.11009558,-0.04015747,-0.16804017,0.05366266
-0.052470945,0.030959815,-0.014123106,0.020856986,0.08386346,-0.12207414,-0.0040629017,0.087855645,0.09566149,0.07122125,-0.081330575,-0.01701112,0.16296864,0.03816405,0.0034734453,-0.035521276,0.16506456,-0.09087955,-0.086194344,0.105611615,0.11384079,0.03609136,-0.010766407,-0.08803488,0.15029287,-0.07506535,-0.15510766,0.008340869,0.18014728,0.14829022,-0.011858147,0.1456822,0.024708815,-0.046494998,-0.095453136,0.0616129,-0.08866112,-0.06625707,0.004484069,0.05941907,-0.15084925,-0.05266889,-0.092339374,-0.07188128,-0.14330305,-0.12612066,-0.063488044,0.09382651,0.13778485,-0.10685739,0.10171734,-0.14283308,-0.017935015,-0.07907798,-0.012757345,-0.13248134,-0.05508092,-0.06814466,0.0049678143,0.12260061,0.02815537,0.05610736,0.19575374,-0.09384502,0.057436198,0.0068593007,-0.011341932,-0.02005978,-0.030411728,0.060017318,-0.029710704,0.10146956,-0.09013919,0.05102325,-0.013437294,0.026476163,0.06632017,-0.025824664,-0.1768897,-0.09121604,0.16018993,0.090563275,-0.053340826,-0.022039603,-0.017269898,-0.14756536,0.020550728,-0.05338907,0.06701345,-0.13208914,-0.047673307,0.072546646,-0.068290845,0.105215244,0.045710757,-0.15846719,-0.040599413,0.1138651,0.03649756,0.07719139,0.041675694,0.05077285,-0.07255771,0.08587845,0.025516331,0.09548459,0.048810795,0.13692406,0.0658452,-0.0416189,-0.039044537,-0.11679693,0.052082688,-0.03712667,-0.0546362,-0.0025398731,0.10913731,-0.1354157,-0.053721562,0.18333912,-0.10329161,0.078378856,0.16564788,-0.10496084,0.16065508,0.07312594,-0.15608367,0.11364878,-0.026428992,0.08852529,0.028949615,0.029755697,0.10719516,-0.09318319,0.13105687,0.084546626,0.009839081,-0.04415344,-0.1472907,-0.1646343,-0.005286785,-0.015676117,-0.100054465,0.031370435,-0.058430187,-0.14945258,-0.04315775,0.15587747,-0.12392105,0.008643106,-0.002881173,-0.015496959,-0.04802342,-0.07643773,-0.031730913,0.084754765,0.03011426,-0.13098256,0.030235544,0.05043693
