4.589302837848663330e-01,3.188538551330566406e-02,5.579382181167602539e-02,5.998494848608970642e-02,5.964071676135063171e-02,5.974459648132324219e-02,5.772649124264717102e-02,5.902417376637458801e-02,5.966382473707199097e-02,5.659782141447067261e-02,6.183077767491340637e-02,6.279431283473968506e-02,5.898525193333625793e-02,6.137398630380630493e-02,6.390993297100067139e-02,7.049448788166046143e-02
4.071291089057922363e-01,1.081068739295005798e-01,5.887838453054428101e-02,4.690894111990928650e-02,5.125201866030693054e-02,4.855299368500709534e-02,5.110450461506843567e-02,5.402671173214912415e-02,5.362927168607711792e-02,5.246461927890777588e-02,5.322583019733428955e-02,5.148223415017127991e-02,5.379575490951538086e-02,5.387518182396888733e-02,5.613205954432487488e-02,6.416478008031845093e-02
3.595738708972930908e-01,2.906788587570190430e-01,4.452843591570854187e-02,4.725463315844535828e-02,4.833820462226867676e-02,4.559897631406784058e-02,4.920673742890357971e-02,4.885907098650932312e-02,4.620851203799247742e-02,4.944129660725593567e-02,4.603514447808265686e-02,5.132733657956123352e-02,4.967964813113212585e-02,5.264433845877647400e-02,5.790646746754646301e-02,6.491679698228836060e-02
3.615026772022247314e-01,3.925165832042694092e-01,2.019730396568775177e-02,4.776504635810852051e-02,4.745627939701080322e-02,4.688453301787376404e-02,4.663494601845741272e-02,5.203159153461456299e-02,4.563301056623458862e-02,5.171557888388633728e-02,4.641414061188697815e-02,4.895555973052978516e-02,5.137476697564125061e-02,5.096678435802459717e-02,5.960972607135772705e-02,6.479433923959732056e-02
3.589624464511871338e-01,3.816473186016082764e-01,2.215947955846786499e-02,5.589784681797027588e-02,4.601472988724708557e-02,4.603818431496620178e-02,4.316676780581474304e-02,5.262997373938560486e-02,5.095581710338592529e-02,5.235357210040092468e-02,4.671240970492362976e-02,4.724667593836784363e-02,4.742566496133804321e-02,4.651019349694252014e-02,6.026200205087661743e-02,6.576538085937500000e-02
3.572422564029693604e-01,3.592457473278045654e-01,2.848574705421924591e-02,2.598840892314910889e-01,2.302540838718414307e-02,2.517059072852134705e-02,2.154963277280330658e-02,4.375521093606948853e-02,4.068076983094215393e-02,6.193071976304054260e-02,5.846956372261047363e-02,4.623799026012420654e-02,4.749942570924758911e-02,5.231190472841262817e-02,5.668192729353904724e-02,6.587301194667816162e-02
3.433183431625366211e-01,2.081188708543777466e-01,8.189274370670318604e-02,4.243931174278259277e-01,6.496956944465637207e-01,5.166578292846679688e-01,5.334885716438293457e-01,4.643478691577911377e-01,4.014931023120880127e-01,1.842977106571197510e-01,5.745748430490493774e-02,2.256874181330204010e-02,5.547314882278442383e-02,4.754089191555976868e-02,5.673661455512046814e-02,6.189117953181266785e-02
3.297140300273895264e-01,2.194056361913681030e-01,5.129556730389595032e-02,5.988730862736701965e-02,1.674244254827499390e-01,7.399477064609527588e-02,8.793658018112182617e-02,1.133722662925720215e-01,2.417662739753723145e-01,4.949997067451477051e-01,6.655482053756713867e-01,7.104091644287109375e-01,3.274027705192565918e-01,3.363555669784545898e-02,6.142328679561614990e-02,5.621695145964622498e-02
3.650808334350585938e-01,4.038377702236175537e-01,1.030831336975097656e-01,6.400822848081588745e-02,8.710103482007980347e-02,1.141601204872131348e-01,1.287871599197387695e-01,9.440914541482925415e-02,5.961305648088455200e-02,2.059417217969894409e-02,4.719609860330820084e-03,6.736918538808822632e-02,4.530810713768005371e-01,6.077138781547546387e-01,6.331282109022140503e-02,6.330554187297821045e-02
2.028991580009460449e-01,2.171913683414459229e-01,1.633586585521697998e-01,1.369914114475250244e-01,1.518398523330688477e-01,1.965886503458023071e-01,1.822527199983596802e-01,1.903184950351715088e-01,2.594677805900573730e-01,2.949312627315521240e-01,3.013079166412353516e-01,2.958260476589202881e-01,2.018891125917434692e-01,4.376226663589477539e-01,6.651101708412170410e-01,3.760425373911857605e-02
