4.884758889675140381e-01,4.142059981822967529e-01,3.552980124950408936e-01,3.697991967201232910e-01,4.300879538059234619e-01,4.830335676670074463e-01,4.874359369277954102e-01,4.884141981601715088e-01,4.955043494701385498e-01,4.933704137802124023e-01,4.952662587165832520e-01,4.946071207523345947e-01,4.842227101325988770e-01,4.872120916843414307e-01,4.900349974632263184e-01,4.869563579559326172e-01
4.932682216167449951e-01,4.870526790618896484e-01,4.936043620109558105e-01,5.007187724113464355e-01,4.475221633911132812e-01,3.742090761661529541e-01,5.047237873077392578e-01,5.817936658859252930e-01,5.165442228317260742e-01,5.215058922767639160e-01,5.265554189682006836e-01,5.224804282188415527e-01,5.182871818542480469e-01,5.166825652122497559e-01,5.141271352767944336e-01,5.129733681678771973e-01
4.475555121898651123e-01,4.548144340515136719e-01,4.948304891586303711e-01,5.111343264579772949e-01,5.388892889022827148e-01,5.316177606582641602e-01,4.790878891944885254e-01,2.960698902606964111e-01,7.389911413192749023e-01,6.480319499969482422e-01,5.846437811851501465e-01,5.428194403648376465e-01,5.518689155578613281e-01,5.473463535308837891e-01,5.452593564987182617e-01,5.336663722991943359e-01
4.947753250598907471e-01,4.441064894199371338e-01,3.289469778537750244e-01,3.528764247894287109e-01,2.163215279579162598e-01,4.626466333866119385e-01,4.518460631370544434e-01,1.922419071197509766e-01,6.155832409858703613e-01,4.845854341983795166e-01,7.376648783683776855e-01,6.635754704475402832e-01,6.599041819572448730e-01,6.021243929862976074e-01,5.631946325302124023e-01,4.976057410240173340e-01
4.173346459865570068e-01,4.188535213470458984e-01,4.192216098308563232e-01,4.596871137619018555e-01,2.080441564321517944e-01,2.072588950395584106e-01,1.553182899951934814e-01,1.232339516282081604e-01,2.099457681179046631e-01,4.808471500873565674e-01,5.850638151168823242e-01,5.817818641662597656e-01,5.375531911849975586e-01,5.621382594108581543e-01,6.106986403465270996e-01,5.313617587089538574e-01
5.006579756736755371e-01,5.421687364578247070e-01,5.058563351631164551e-01,4.866187870502471924e-01,3.198111355304718018e-01,2.603409290313720703e-01,2.229018509387969971e-01,1.895121932029724121e-01,2.303794920444488525e-01,2.685871124267578125e-01,3.504470288753509521e-01,2.673801779747009277e-01,3.074253201484680176e-01,5.477215051651000977e-01,4.966416954994201660e-01,5.246220827102661133e-01
4.788360893726348877e-01,5.268388986587524414e-01,4.436853229999542236e-01,5.157631039619445801e-01,1.789518743753433228e-01,3.312217891216278076e-01,3.158048391342163086e-01,3.127858936786651611e-01,3.301942050457000732e-01,2.968291044235229492e-01,4.597596228122711182e-01,3.957065343856811523e-01,3.341750502586364746e-01,3.754562437534332275e-01,3.026101589202880859e-01,2.939339578151702881e-01
5.077248811721801758e-01,5.577915310859680176e-01,5.470933914184570312e-01,5.419284105300903320e-01,3.301677703857421875e-01,4.007352888584136963e-01,4.176315665245056152e-01,6.313351392745971680e-01,6.404660344123840332e-01,2.303369343280792236e-01,3.657764792442321777e-01,3.466090559959411621e-01,2.794226109981536865e-01,3.845139145851135254e-01,2.779074311256408691e-01,3.197212517261505127e-01
4.850734472274780273e-01,2.761467397212982178e-01,2.884131371974945068e-01,4.016023278236389160e-01,2.753747999668121338e-01,8.298112750053405762e-01,7.861762046813964844e-01,6.995658874511718750e-01,6.793336868286132812e-01,6.498343944549560547e-01,3.865563869476318359e-01,6.003357768058776855e-01,5.588015317916870117e-01,4.945308566093444824e-01,4.877708256244659424e-01,5.076691508293151855e-01
2.831651270389556885e-01,2.741768658161163330e-01,2.617800831794738770e-01,3.668162822723388672e-01,5.893029570579528809e-01,7.584323287010192871e-01,7.862940430641174316e-01,7.033403515815734863e-01,6.649932861328125000e-01,4.737692773342132568e-01,4.398410618305206299e-01,4.954079091548919678e-01,4.943903982639312744e-01,4.870322942733764648e-01,5.084094405174255371e-01,4.967453777790069580e-01
2.415735572576522827e-01,3.075685203075408936e-01,2.804641425609588623e-01,3.589323461055755615e-01,5.977798700332641602e-01,5.331256985664367676e-01,1.688942611217498779e-01,2.477519661188125610e-01,6.026106476783752441e-01,4.486946463584899902e-01,5.453718900680541992e-01,5.840399265289306641e-01,6.043334603309631348e-01,6.286423802375793457e-01,1.750491112470626831e-01,6.478258371353149414e-01
4.563760161399841309e-01,2.203116565942764282e-01,2.251324653625488281e-01,3.582046031951904297e-01,6.411758065223693848e-01,2.969010174274444580e-01,4.145583212375640869e-01,2.619411051273345947e-01,7.447928786277770996e-01,6.843947768211364746e-01,6.985429525375366211e-01,6.886476278305053711e-01,6.738459467887878418e-01,6.096137762069702148e-01,3.592779636383056641e-01,5.788137316703796387e-01
3.705449402332305908e-01,2.890481650829315186e-01,2.775737643241882324e-01,1.720087230205535889e-01,1.712943464517593384e-01,3.139523565769195557e-01,4.178959429264068604e-01,4.729060530662536621e-01,6.558345556259155273e-01,5.995275378227233887e-01,4.412630498409271240e-01,4.468431770801544189e-01,3.285570144653320312e-01,3.275124430656433105e-01,5.440865159034729004e-01,5.482292771339416504e-01
5.201593041419982910e-01,1.756889075040817261e-01,1.279400438070297241e-01,1.712349504232406616e-01,2.005594521760940552e-01,3.369920253753662109e-01,4.754526019096374512e-01,5.122663974761962891e-01,3.433489799499511719e-01,1.598040312528610229e-01,1.090108603239059448e-01,9.569212794303894043e-02,8.118422329425811768e-02,2.005433887243270874e-01,5.095711350440979004e-01,5.767643451690673828e-01
5.134809613227844238e-01,1.378855556249618530e-01,6.817235052585601807e-02,8.189620077610015869e-02,8.806262910366058350e-02,3.225648403167724609e-01,4.033387899398803711e-01,4.687166512012481689e-01,2.540856897830963135e-01,1.960591226816177368e-01,3.111544549465179443e-01,4.622752368450164795e-01,5.900014042854309082e-01,5.680286288261413574e-01,5.988147258758544922e-01,6.071575284004211426e-01
5.696405768394470215e-01,5.502150654792785645e-01,4.432198405265808105e-01,2.858904898166656494e-01,2.176877707242965698e-01,2.776125371456146240e-01,4.309940338134765625e-01,3.784816861152648926e-01,5.457833409309387207e-01,6.196979880332946777e-01,6.295247077941894531e-01,6.165232658386230469e-01,6.198642253875732422e-01,6.122252345085144043e-01,6.069895625114440918e-01,6.053032279014587402e-01
