5.919629931449890137e-01,5.961820483207702637e-01,5.938438773155212402e-01,3.244043588638305664e-01,2.257983535528182983e-01,2.497242689132690430e-01,3.284559249877929688e-01,5.836782455444335938e-01,6.443766355514526367e-01,5.998030304908752441e-01,5.123728513717651367e-01,4.293668568134307861e-01,4.844773709774017334e-01,5.741959214210510254e-01,5.626839995384216309e-01,5.491875410079956055e-01
7.237087488174438477e-01,7.283741235733032227e-01,7.340999841690063477e-01,4.636418223381042480e-01,2.491971403360366821e-01,4.698015451431274414e-01,4.932243525981903076e-01,5.349305868148803711e-01,6.644693017005920410e-01,7.096424698829650879e-01,6.897164583206176758e-01,6.127177476882934570e-01,5.281800627708435059e-01,7.032631635665893555e-01,6.865234375000000000e-01,6.794598698616027832e-01
6.984791159629821777e-01,7.095975875854492188e-01,7.057437300682067871e-01,6.327567100524902344e-01,2.088675349950790405e-01,4.796198308467864990e-01,4.747084677219390869e-01,5.287971496582031250e-01,5.669311285018920898e-01,5.198157429695129395e-01,4.436148405075073242e-01,2.984741032123565674e-01,1.625584363937377930e-01,7.275612950325012207e-01,6.906260251998901367e-01,6.820104122161865234e-01
7.239841818809509277e-01,7.352012395858764648e-01,7.326246500015258789e-01,7.359645366668701172e-01,5.148669481277465820e-01,1.461088359355926514e-01,4.124670922756195068e-01,4.258113503456115723e-01,3.797259926795959473e-01,6.724377274513244629e-01,5.129978060722351074e-01,2.922844886779785156e-01,4.435411989688873291e-01,7.077387571334838867e-01,6.935327649116516113e-01,6.829836368560791016e-01
4.108012318611145020e-01,4.686362743377685547e-01,4.422023296356201172e-01,4.151779413223266602e-01,4.354334473609924316e-01,2.926200926303863525e-01,3.094396591186523438e-01,4.623214006423950195e-01,8.530560731887817383e-01,6.041459441184997559e-01,3.434228003025054932e-01,2.241126745939254761e-01,5.839930176734924316e-01,7.085639834403991699e-01,7.111679911613464355e-01,7.100407481193542480e-01
3.931680321693420410e-01,3.124269247055053711e-01,3.158213496208190918e-01,5.346666574478149414e-01,4.797278940677642822e-01,4.403680860996246338e-01,2.994434237480163574e-01,4.574682414531707764e-01,9.420898556709289551e-01,7.404886484146118164e-01,3.159123957157135010e-01,1.398404985666275024e-01,4.310291111469268799e-01,5.461924076080322266e-01,5.532242655754089355e-01,5.371278524398803711e-01
3.638740181922912598e-01,2.650161981582641602e-01,3.349133729934692383e-01,5.617365837097167969e-01,4.608091711997985840e-01,4.717005491256713867e-01,4.986834824085235596e-01,4.400460422039031982e-01,8.525520563125610352e-01,7.193775177001953125e-01,1.723291128873825073e-01,8.880075812339782715e-02,3.743142485618591309e-01,4.650061130523681641e-01,4.813545346260070801e-01,4.722574949264526367e-01
2.890332043170928955e-01,2.545203864574432373e-01,4.284882843494415283e-01,3.230263590812683105e-01,2.724692821502685547e-01,4.285471141338348389e-01,4.625383615493774414e-01,2.721274793148040771e-01,6.054937839508056641e-01,3.170193731784820557e-01,2.585837841033935547e-01,9.841167926788330078e-02,1.611957848072052002e-01,2.144862562417984009e-01,2.361123859882354736e-01,2.728449106216430664e-01
3.235459029674530029e-01,2.769340872764587402e-01,2.734391689300537109e-01,2.297666072845458984e-01,1.770894825458526611e-01,2.774795591831207275e-01,4.085795283317565918e-01,2.353980243206024170e-01,6.162818074226379395e-01,2.316298186779022217e-01,2.080349773168563843e-01,1.047084406018257141e-01,1.433984786272048950e-01,1.452400535345077515e-01,1.274870336055755615e-01,9.527365118265151978e-02
3.654475510120391846e-01,2.754240632057189941e-01,1.547433435916900635e-01,1.974163949489593506e-01,2.824637591838836670e-01,3.451548218727111816e-01,3.279033899307250977e-01,4.912497401237487793e-01,4.492921233177185059e-01,6.378842592239379883e-01,2.096117734909057617e-01,9.495510905981063843e-02,3.357965648174285889e-01,5.947392582893371582e-01,4.750908911228179932e-01,4.510452151298522949e-01
