7.510364651679992676e-01,7.596872448921203613e-01,7.733400464057922363e-01,7.847657203674316406e-01,7.908741831779479980e-01,7.985451817512512207e-01,8.046281337738037109e-01,8.041408658027648926e-01,7.985856533050537109e-01,7.981649041175842285e-01,7.980032563209533691e-01,7.948098182678222656e-01,7.859756350517272949e-01,7.751659154891967773e-01,7.617594003677368164e-01,7.527045607566833496e-01
7.442891001701354980e-01,7.517822384834289551e-01,7.603711485862731934e-01,7.691214680671691895e-01,7.790265679359436035e-01,7.864108681678771973e-01,7.926461100578308105e-01,7.925131320953369141e-01,7.749221324920654297e-01,7.659912109375000000e-01,7.565643787384033203e-01,7.447267174720764160e-01,7.360921502113342285e-01,7.192370295524597168e-01,7.170027494430541992e-01,7.556560635566711426e-01
7.336065769195556641e-01,7.439120411872863770e-01,7.533894777297973633e-01,7.617685794830322266e-01,7.639987468719482422e-01,7.721289396286010742e-01,7.805564403533935547e-01,7.063328623771667480e-01,7.403797507286071777e-01,7.540394067764282227e-01,7.669718265533447266e-01,7.504027485847473145e-01,7.131822705268859863e-01,7.154331803321838379e-01,6.016014814376831055e-01,7.173146605491638184e-01
7.210124135017395020e-01,7.354446053504943848e-01,7.412161231040954590e-01,7.477287054061889648e-01,7.541521787643432617e-01,7.591943144798278809e-01,7.742820978164672852e-01,6.547098755836486816e-01,7.802083492279052734e-01,7.712277770042419434e-01,7.688745260238647461e-01,7.640362977981567383e-01,7.617987394332885742e-01,7.468699216842651367e-01,6.713473200798034668e-01,6.990003585815429688e-01
7.027788758277893066e-01,7.143965959548950195e-01,7.228999733924865723e-01,7.324997782707214355e-01,7.393329739570617676e-01,7.480909228324890137e-01,7.531009316444396973e-01,6.899318695068359375e-01,7.918354272842407227e-01,7.550237178802490234e-01,7.495280504226684570e-01,7.478162646293640137e-01,7.391501665115356445e-01,7.310200929641723633e-01,7.069443464279174805e-01,6.636245250701904297e-01
6.890935301780700684e-01,6.814020872116088867e-01,7.008048892021179199e-01,7.092537283897399902e-01,7.192154526710510254e-01,7.387283444404602051e-01,7.005258798599243164e-01,6.371434926986694336e-01,7.652305960655212402e-01,7.480099797248840332e-01,7.426858544349670410e-01,7.445049285888671875e-01,7.247149348258972168e-01,7.148268222808837891e-01,6.791365742683410645e-01,6.761308908462524414e-01
2.932442426681518555e-01,5.891999602317810059e-01,4.268963634967803955e-01,5.121175646781921387e-01,4.975912272930145264e-01,4.806296229362487793e-01,6.780242323875427246e-01,5.143562555313110352e-01,7.151698470115661621e-01,6.621502637863159180e-01,6.736330389976501465e-01,6.382858157157897949e-01,7.575123310089111328e-01,6.983795166015625000e-01,5.381925106048583984e-01,7.256394624710083008e-02
2.036885619163513184e-01,1.734814941883087158e-01,2.744774520397186279e-01,1.230257749557495117e-01,4.239070042967796326e-02,9.283499419689178467e-02,3.745328783988952637e-01,3.381389081478118896e-01,6.026233434677124023e-01,5.480330586433410645e-01,5.231489539146423340e-01,5.271600484848022461e-01,5.445569157600402832e-01,3.657069802284240723e-01,1.867271959781646729e-01,1.503772884607315063e-01
2.535161972045898438e-01,3.845846056938171387e-01,3.904499709606170654e-01,5.273082852363586426e-01,5.660727620124816895e-01,5.801990628242492676e-01,5.756064057350158691e-01,5.588729977607727051e-01,5.605720877647399902e-01,5.248891711235046387e-01,3.593655526638031006e-01,3.363202810287475586e-01,1.747632473707199097e-01,2.878218889236450195e-01,4.212200641632080078e-01,4.627847075462341309e-01
4.536456763744354248e-01,4.737206399440765381e-01,4.892838597297668457e-01,5.095483064651489258e-01,5.162079334259033203e-01,5.438220500946044922e-01,5.265794992446899414e-01,5.317873954772949219e-01,4.104332327842712402e-01,3.121708929538726807e-01,3.144509792327880859e-01,2.404471188783645630e-01,3.249512314796447754e-01,2.865710556507110596e-01,4.305121302604675293e-01,4.486389160156250000e-01
