3.440951108932495117e-01,2.127326279878616333e-01,2.799350023269653320e-01,1.719885766506195068e-01,2.678701579570770264e-01,4.278468489646911621e-01,5.990177989006042480e-01,7.825500965118408203e-01,7.273106575012207031e-01,7.807217836380004883e-01,7.848207950592041016e-01,5.565845370292663574e-01,4.227115809917449951e-01,4.244892597198486328e-01,3.148712813854217529e-01,1.856560856103897095e-01
3.673889636993408203e-01,2.280650138854980469e-01,2.762865126132965088e-01,1.572917997837066650e-01,1.594624668359756470e-01,1.693688929080963135e-01,8.427500128746032715e-01,7.550634145736694336e-01,7.602590322494506836e-01,8.053229451179504395e-01,8.288395404815673828e-01,7.627882361412048340e-01,3.304743170738220215e-01,2.182575911283493042e-01,1.394278258085250854e-01,2.449586391448974609e-01
4.359866678714752197e-01,2.927605807781219482e-01,3.109048604965209961e-01,2.688746452331542969e-01,1.490269899368286133e-01,3.989336490631103516e-01,8.593912720680236816e-01,7.634499669075012207e-01,7.258567810058593750e-01,7.932805418968200684e-01,8.055335879325866699e-01,8.226374387741088867e-01,2.061871588230133057e-01,1.342314779758453369e-01,1.261761188507080078e-01,2.929312884807586670e-01
4.735587835311889648e-01,3.682310879230499268e-01,2.752545773983001709e-01,2.060955613851547241e-01,1.477663964033126831e-01,7.907093167304992676e-01,7.848564982414245605e-01,8.003754019737243652e-01,7.972734570503234863e-01,8.099702596664428711e-01,8.329288959503173828e-01,7.417003512382507324e-01,2.970955967903137207e-01,1.264882385730743408e-01,1.767037361860275269e-01,2.411036640405654907e-01
4.415155351161956787e-01,4.163882732391357422e-01,3.260295689105987549e-01,1.189960986375808716e-01,1.425100564956665039e-01,6.857074499130249023e-01,8.131307363510131836e-01,8.128942251205444336e-01,7.983011603355407715e-01,8.464633822441101074e-01,7.918162941932678223e-01,5.801381468772888184e-01,3.617047667503356934e-01,1.249254271388053894e-01,1.969124823808670044e-01,2.411792278289794922e-01
3.974035680294036865e-01,4.039720892906188965e-01,3.801639378070831299e-01,3.892292976379394531e-01,3.383530378341674805e-01,7.716182470321655273e-01,7.670046687126159668e-01,8.039702773094177246e-01,7.967521548271179199e-01,8.351954221725463867e-01,7.814750075340270996e-01,6.259547472000122070e-01,2.613227665424346924e-01,1.625215262174606323e-01,1.198147162795066833e-01,1.557012349367141724e-01
4.085300564765930176e-01,4.093950986862182617e-01,3.752997517585754395e-01,3.697370290756225586e-01,4.450093209743499756e-01,4.137870669364929199e-01,7.818880081176757812e-01,8.082515001296997070e-01,8.128762841224670410e-01,7.953774929046630859e-01,6.314086318016052246e-01,3.435153961181640625e-01,2.114378213882446289e-01,1.186693310737609863e-01,5.961857736110687256e-02,6.654793024063110352e-02
4.189939796924591064e-01,4.335035085678100586e-01,4.091882705688476562e-01,3.936686813831329346e-01,3.963105082511901855e-01,5.162795186042785645e-01,6.590124964714050293e-01,7.387054562568664551e-01,7.964161038398742676e-01,6.177908182144165039e-01,3.496847152709960938e-01,4.425472319126129150e-01,1.172538399696350098e-01,1.008583679795265198e-01,5.436586961150169373e-02,6.279783695936203003e-02
4.052195250988006592e-01,4.073973000049591064e-01,4.210743606090545654e-01,4.226545095443725586e-01,4.285608530044555664e-01,5.868526101112365723e-01,6.080083847045898438e-01,7.568817734718322754e-01,7.236681580543518066e-01,6.404474973678588867e-01,6.840925812721252441e-01,5.889207124710083008e-01,1.441637575626373291e-01,8.606097847223281860e-02,5.519510060548782349e-02,7.048980146646499634e-02
4.181484878063201904e-01,4.292450547218322754e-01,4.335737228393554688e-01,4.365949928760528564e-01,4.502888619899749756e-01,5.271182656288146973e-01,6.771392822265625000e-01,6.466497182846069336e-01,6.802252531051635742e-01,5.546002984046936035e-01,6.238145828247070312e-01,5.034207105636596680e-01,2.503566145896911621e-01,1.057149842381477356e-01,1.157702356576919556e-01,9.620889276266098022e-02
4.168848395347595215e-01,4.195483922958374023e-01,4.186998307704925537e-01,4.169695973396301270e-01,4.097231626510620117e-01,5.130944848060607910e-01,6.132467985153198242e-01,6.995651125907897949e-01,5.448787212371826172e-01,5.715183615684509277e-01,4.843463599681854248e-01,5.773874521255493164e-01,1.297123432159423828e-01,8.090431243181228638e-02,1.373907923698425293e-01,1.134146898984909058e-01
3.916549980640411377e-01,3.898353874683380127e-01,4.058277606964111328e-01,3.689781725406646729e-01,3.784479200839996338e-01,6.030556559562683105e-01,6.017296910285949707e-01,7.162472009658813477e-01,5.068568587303161621e-01,4.204005002975463867e-01,4.145113527774810791e-01,4.613440036773681641e-01,1.363014578819274902e-01,1.147562935948371887e-01,1.111237704753875732e-01,1.140040680766105652e-01
3.944826126098632812e-01,3.613294661045074463e-01,3.456712961196899414e-01,3.834148049354553223e-01,3.700231015682220459e-01,5.567523837089538574e-01,7.222774028778076172e-01,6.474090814590454102e-01,6.344917416572570801e-01,4.947655498981475830e-01,5.549165010452270508e-01,3.509955406188964844e-01,2.079035043716430664e-01,9.214568883180618286e-02,1.293202042579650879e-01,1.171639859676361084e-01
3.964286446571350098e-01,3.771616518497467041e-01,3.508898913860321045e-01,3.823200762271881104e-01,3.521289527416229248e-01,5.631403326988220215e-01,8.349538445472717285e-01,8.282306194305419922e-01,7.009148597717285156e-01,4.700175225734710693e-01,5.875328183174133301e-01,2.767229080200195312e-01,1.561819761991500854e-01,1.197852939367294312e-01,1.092335134744644165e-01,9.139101207256317139e-02
3.780190646648406982e-01,3.681118488311767578e-01,3.474862277507781982e-01,3.897982537746429443e-01,3.562519550323486328e-01,6.454560756683349609e-01,7.002602815628051758e-01,7.212209105491638184e-01,7.018879652023315430e-01,5.860309004783630371e-01,3.761961460113525391e-01,2.615070044994354248e-01,1.211430281400680542e-01,1.057024672627449036e-01,1.019949540495872498e-01,1.029182299971580505e-01
4.060183167457580566e-01,4.001428186893463135e-01,4.189892113208770752e-01,3.913613855838775635e-01,3.738045096397399902e-01,7.094166278839111328e-01,5.743862390518188477e-01,6.334608197212219238e-01,7.467052340507507324e-01,6.126788854598999023e-01,2.588332295417785645e-01,2.735145092010498047e-01,1.631915420293807983e-01,1.527293473482131958e-01,1.484894156455993652e-01,1.485443711280822754e-01
