,accuracy,loss,val_accuracy,val_loss,time
0,0.010060000233352184,1.0071336030960083,0.010200000368058681,1.0039856433868408,3.2511184215545654
1,0.010339999571442604,1.0026347637176514,0.009999999776482582,1.0015844106674194,1.4958574771881104
2,0.0106800002977252,1.001107931137085,0.009999999776482582,1.0008442401885986,1.4813382625579834
3,0.010660000145435333,1.0007776021957397,0.009999999776482582,1.0006909370422363,1.5003316402435303
4,0.009739999659359455,1.0006603002548218,0.009999999776482582,1.0005851984024048,1.5282092094421387
5,0.009700000286102295,1.000562071800232,0.009800000116229057,1.000501275062561,1.4639956951141357
6,0.009920000098645687,1.0004838705062866,0.009999999776482582,1.000442385673523,1.4902102947235107
7,0.010499999858438969,1.000443935394287,0.009999999776482582,1.0004289150238037,1.4835357666015625
8,0.01107999961823225,1.0004256963729858,0.009999999776482582,1.0004078149795532,1.5095312595367432
9,0.010440000332891941,1.0004228353500366,0.009999999776482582,1.0004007816314697,1.4864871501922607
10,0.010359999723732471,1.0004225969314575,0.009999999776482582,1.000423789024353,1.5097036361694336
11,0.009840000420808792,1.0004217624664307,0.009999999776482582,1.0004091262817383,1.4742927551269531
12,0.010160000063478947,1.000422477722168,0.009999999776482582,1.0004112720489502,1.4841835498809814
13,0.010339999571442604,1.000422716140747,0.009999999776482582,1.000402808189392,1.489945888519287
14,0.009440000168979168,1.0004228353500366,0.009999999776482582,1.0004101991653442,1.4740574359893799
15,0.009759999811649323,1.0004228353500366,0.009999999776482582,1.0004099607467651,1.5252840518951416
16,0.010459999553859234,1.000423550605774,0.009999999776482582,1.0004045963287354,1.4829823970794678
17,0.010339999571442604,1.000423550605774,0.009999999776482582,1.0004080533981323,1.5475287437438965
18,0.010599999688565731,1.000423789024353,0.009999999776482582,1.0004221200942993,1.4793965816497803
19,0.010520000010728836,1.0004240274429321,0.009999999776482582,1.0004017353057861,1.479485273361206
20,0.010320000350475311,1.0004247426986694,0.009999999776482582,1.0003845691680908,1.5138006210327148
21,0.010440000332891941,1.0004246234893799,0.009999999776482582,1.0003875494003296,1.4795796871185303
22,0.009580000303685665,1.0004249811172485,0.009999999776482582,1.0003900527954102,1.4574484825134277
23,0.010160000063478947,1.0004247426986694,0.009999999776482582,1.0003881454467773,1.4893510341644287
24,0.010359999723732471,1.0004242658615112,0.009999999776482582,1.0003784894943237,1.4795970916748047
25,0.009220000356435776,1.0004240274429321,0.009999999776482582,1.000370979309082,1.4791526794433594
26,0.010999999940395355,1.0004246234893799,0.009999999776482582,1.000396966934204,1.5082743167877197
27,0.010200000368058681,1.0004241466522217,0.009999999776482582,1.000385046005249,1.5056424140930176
28,0.010099999606609344,1.0004242658615112,0.009999999776482582,1.0003753900527954,1.5250744819641113
29,0.010180000215768814,1.0004233121871948,0.009999999776482582,1.000380039215088,1.5241777896881104
30,0.010579999536275864,1.0004229545593262,0.009999999776482582,1.0003869533538818,1.5065114498138428
31,0.0094200000166893,1.000422477722168,0.009999999776482582,1.0003918409347534,1.5295488834381104
32,0.009960000403225422,1.0004230737686157,0.009999999776482582,1.0003907680511475,1.5229382514953613
33,0.010119999758899212,1.000423789024353,0.009999999776482582,1.0003832578659058,1.5075078010559082
34,0.00989999994635582,1.0004241466522217,0.00989999994635582,1.0003782510757446,1.4948174953460693
35,0.010440000332891941,1.0004242658615112,0.009999999776482582,1.0003951787948608,1.501617670059204
36,0.009700000286102295,1.0004233121871948,0.009999999776482582,1.0003780126571655,1.497854232788086
37,0.010420000180602074,1.0004222393035889,0.009999999776482582,1.000418782234192,1.5070195198059082
38,0.010700000450015068,1.0004228353500366,0.009999999776482582,1.0004267692565918,1.5458433628082275
39,0.010540000163018703,1.0004225969314575,0.009999999776482582,1.0004323720932007,1.4936957359313965
40,0.010739999823272228,1.0004223585128784,0.009999999776482582,1.000441312789917,1.5055952072143555
41,0.010200000368058681,1.0004233121871948,0.009999999776482582,1.0004431009292603,1.505885124206543
