<<<<<<< HEAD
0.1447793,0.23474818,0.19690046,0.21137498,0.15547103,-0.16961075,-0.035520382,0.07829643
-0.00946384,0.011367525,-0.028137531,-0.06719407,-0.14720863,-0.2521976,-0.12644467,-0.2106088
0.009721393,0.061741073,0.086597145,0.013037181,0.13432331,-0.03882048,0.05954771,-0.09077135
-0.037460443,0.0677012,0.021404559,-0.053377017,0.058862705,0.16148493,0.008099538,0.08924868
1.478883e-06,-8.233954e-07,2.0350992e-06,-3.7128948e-06,7.605113e-06,2.2336149e-06,-7.269877e-06,-2.138114e-06
0.0059666988,0.024218725,-0.02728751,-0.019898504,-0.06463513,-0.10800409,-0.0032500701,-0.12748379
0.25542253,0.041288767,0.22444978,-0.10039567,0.03885041,-0.0048918505,0.0586314,0.0023627472
0.029126504,-0.014007895,-0.04311575,-0.025524972,0.2837087,0.24368669,0.342073,0.16170712
-0.055260465,-0.067197695,-0.037375893,-0.072168365,-0.08729003,-0.11214485,-0.04773258,-0.14226282
-0.00039347913,0.025870468,-0.026068883,0.03698779,0.18052155,0.15018848,0.044455633,-0.028554743
0.089808375,0.09706928,0.036332835,0.048109613,-0.05228454,-0.06028128,-0.016753165,-0.05713945
0.13115154,0.016748639,0.03593466,-0.04245484,-0.00817314,-0.09716728,-0.004540891,-0.09765179
0.01235921,0.008385579,0.014694424,0.009431355,-0.02599047,-0.004435754,-0.004820336,-0.014350168
0.023095094,0.052756354,-0.092761,-0.0034702006,-0.18751279,-0.2186547,-0.017447453,-0.0026465699
0.17872787,0.12054446,-0.063167684,0.07925112,0.114531845,0.196781,0.007701162,0.094127424
0.024565546,0.01300059,-0.010761959,-0.025103541,0.011086255,-0.05265842,0.0028383075,-0.026940832
0.02550354,-0.031951997,0.05858727,-0.0065625035,0.12891954,0.22225614,0.3508455,0.2592319
0.046212535,0.119110905,0.051008027,0.21009965,0.03778436,-0.09013817,-0.054466616,-0.08667825
0.0021323764,0.0021518047,0.0011899697,0.00029703864,0.00022648842,-0.00019549983,0.00043092648,-0.00022209113
0.146756,0.03516554,-0.03270343,0.08376162,0.002363753,-0.1281828,0.27239177,0.098530054
0.0386445,0.02216181,0.038928524,0.0054899454,0.17574883,0.11393225,0.17581591,0.20709665
0.20258099,0.32409397,0.14869733,0.21445373,-0.005459519,-0.033272926,0.17577563,0.051110063
0.08321267,0.15525323,0.13124843,0.16128989,-0.1391554,0.08329383,-0.11606412,0.09111759
-0.06615362,-0.0704452,0.13586432,0.045314763,-0.07100555,0.1612123,-0.15534663,0.08996397
-0.009448416,0.010319333,-0.051338125,-0.03559702,0.22985612,0.17350394,0.14497381,0.19093284
0.15268452,0.10994768,0.16995901,0.19484973,0.015110398,-0.0024274422,-0.060743153,0.045862768
0.035111003,0.02281279,0.03410525,-0.0050551533,-0.021561721,0.011930644,-0.036036592,-0.064963385
0.28431985,0.09205699,0.11140745,-0.089707844,0.19618025,0.20674056,0.21149191,0.14128965
0.16657591,0.046401076,-0.0985258,0.19064482,-0.03972756,0.0428253,-0.005927406,0.022061402
-0.010730809,-0.010168324,-0.01218491,-0.011991372,-0.01607071,-0.01777313,-0.017944342,-0.016246196
-0.03141239,0.04135632,0.1113893,0.118068695,-0.062278036,0.25069034,0.31584838,0.18013717
-0.013420341,-0.04364726,-0.034361154,-0.08535969,0.24845687,0.01007176,0.30376238,0.021422325
-0.05016087,-0.07498836,0.030043146,0.022412408,-0.023011925,0.1249516,0.12045778,0.03396852
0.06851816,0.0489314,0.06208741,0.08486701,0.017446898,0.07962745,0.21299371,0.13450663
0.13774303,0.18747866,-0.04416965,0.06955349,0.100017056,0.117576726,-0.060978636,-0.13672268
0.2330189,0.12158719,0.21702988,0.14007962,0.044101954,-0.12788083,0.050872914,-0.14985536
0.151884,0.06116634,0.00033313036,0.005614858,0.26055723,0.20041138,0.29047507,0.17270665
4.269191e-08,-3.7835704e-07,-4.355019e-07,-1.6274951e-06,3.0495012e-06,1.7462169e-06,-1.3669265e-06,-6.513307e-07
0.105125,0.20286405,0.15772197,-0.049555868,0.06783744,0.09003887,0.0051437607,0.18785673
-0.039220437,0.048812844,0.046769965,0.036561146,0.15398322,0.23229454,0.4925306,0.39237836
=======
0.14669031,0.2678556,0.17701599,0.23679698,0.14973769,-0.16905089,-0.06083144,0.0621451
-0.018936893,-0.06933241,-0.10175742,-0.18001713,-0.18102017,-0.34816304,-0.14035286,-0.38521293
0.04151,0.10534403,0.046071455,0.067880474,0.18798468,-0.026772188,0.07555568,-0.087207034
0.045158878,0.12675633,0.06045918,-0.027076358,0.06779558,0.19476037,0.07569033,0.15569408
-2.5400998e-17,-1.3557222e-16,-1.1264121e-16,-1.4632329e-16,3.637669e-17,-2.1468594e-17,-4.939283e-17,-5.904029e-17
-0.038976848,-0.008974972,-0.10062069,-0.07329865,-0.10590667,-0.23004253,-0.04201813,-0.31436303
0.28257817,0.06798028,0.2495452,-0.062049925,0.03882147,-0.003287153,0.05509187,0.00043370592
0.07111005,0.014003644,-0.0027242845,0.036651243,0.31704655,0.338019,0.40524185,0.24783315
-0.15835235,-0.13656822,-0.10864317,-0.18398732,-0.14284167,-0.24092549,-0.112563126,-0.35208076
0.057727814,0.087836,-0.0050920947,0.050053414,0.17906572,0.15041846,0.122151025,0.034720432
0.15352587,0.17978908,0.07385404,0.08024014,-0.093960725,-0.059526026,-0.030080453,-0.094115585
0.21176492,0.12744904,0.10746731,0.04221452,-0.054652635,-0.087897696,0.008657417,-0.13652426
0.12011014,0.11030163,0.10761848,0.038309313,-0.11799423,-0.015219252,-0.009662359,-0.046530128
0.033722237,0.071192,-0.022609545,-0.042738423,-0.32018057,-0.30398902,-0.10037042,-0.12302979
0.17583984,0.13352537,-0.039436493,0.110008866,0.14771982,0.20971614,0.008289201,0.15192464
-0.030938856,-0.06652453,-0.064704016,-0.11790262,-0.07313748,-0.13842604,-0.03797551,-0.16268693
0.079627424,0.0064557777,0.119681105,0.031291507,0.1410326,0.25756395,0.37453553,0.26926923
0.038982034,0.13463557,0.047717147,0.23257156,0.038377825,-0.09299797,-0.07618475,-0.09498503
0.066897936,0.059698444,0.061355557,0.011770269,-0.07130361,-0.0040448676,0.0026286333,-0.019398043
0.20783965,0.13981551,0.004894077,0.14076824,0.006793714,-0.1671602,0.358806,0.11489647
