,accuracy,loss,val_accuracy,val_loss,time
0,0.016440000385046005,0.009915689006447792,0.030500000342726707,0.009879921562969685,3.496596336364746
1,0.04676000028848648,0.009845909662544727,0.057500001043081284,0.009813257493078709,1.5351283550262451
2,0.0660799965262413,0.009785906411707401,0.07079999893903732,0.009768159128725529,1.4923145771026611
3,0.08389999717473984,0.00973496399819851,0.09470000118017197,0.009713830426335335,1.5268778800964355
4,0.10199999809265137,0.009675831533968449,0.10740000009536743,0.00965213030576706,1.5201754570007324
5,0.11503999680280685,0.009616266936063766,0.11869999766349792,0.00960057694464922,1.5130984783172607
6,0.1251000016927719,0.009564109146595001,0.12479999661445618,0.009554488584399223,1.5114986896514893
7,0.1326799988746643,0.009520436637103558,0.1298999935388565,0.009513798169791698,1.4881305694580078
8,0.1400199979543686,0.009475123137235641,0.13590000569820404,0.009468396194279194,1.4800996780395508
9,0.14625999331474304,0.009427572600543499,0.1436000019311905,0.00943315401673317,2.5308234691619873
10,0.1528400033712387,0.00938559602946043,0.14970000088214874,0.009393317624926567,1.4939496517181396
11,0.15783999860286713,0.009342573583126068,0.15489999949932098,0.009353266097605228,1.4815592765808105
12,0.16286000609397888,0.009300106205046177,0.15970000624656677,0.009321392513811588,1.478954553604126
13,0.1690800040960312,0.009259408339858055,0.1632000058889389,0.009291072376072407,1.4895193576812744
14,0.17511999607086182,0.009222657419741154,0.16750000417232513,0.00926076341420412,1.5308301448822021
15,0.18031999468803406,0.009188617579638958,0.17100000381469727,0.009244987741112709,1.5046257972717285
16,0.184579998254776,0.009153793565928936,0.17299999296665192,0.009231259115040302,1.4745519161224365
17,0.19025999307632446,0.009118461050093174,0.1761000007390976,0.009208736941218376,1.5098707675933838
18,0.19448000192642212,0.009082324802875519,0.17980000376701355,0.009175867773592472,1.4934146404266357
19,0.19913999736309052,0.009048585779964924,0.18330000340938568,0.009144420735538006,1.4607295989990234
20,0.20270000398159027,0.009020299650728703,0.18289999663829803,0.009133877232670784,1.5273959636688232
21,0.20542000234127045,0.008993000723421574,0.18549999594688416,0.009114121086895466,1.4946532249450684
22,0.20819999277591705,0.008967543952167034,0.1875,0.00910249538719654,1.521925687789917
23,0.21187999844551086,0.00894288532435894,0.18930000066757202,0.009082752279937267,1.5300068855285645
24,0.2135400027036667,0.008924991823732853,0.19110000133514404,0.009074277244508266,1.4989471435546875
25,0.21678000688552856,0.008899192325770855,0.19419999420642853,0.009072506800293922,1.4815926551818848
26,0.2201399952173233,0.008866428397595882,0.19670000672340393,0.009053664281964302,1.4844746589660645
27,0.2236199975013733,0.008837683126330376,0.1981000006198883,0.009041864424943924,1.517421007156372
28,0.22679999470710754,0.00881177932024002,0.19900000095367432,0.009027336724102497,1.4938344955444336
29,0.2294600009918213,0.008784289471805096,0.19900000095367432,0.009021518751978874,1.488095760345459
30,0.23284000158309937,0.008757691830396652,0.2020999938249588,0.009011288173496723,1.4984714984893799
31,0.23533999919891357,0.008732175454497337,0.20190000534057617,0.009005900472402573,1.5097508430480957
32,0.23851999640464783,0.008707167580723763,0.20160000026226044,0.009009663946926594,1.5139274597167969
33,0.24055999517440796,0.00868222676217556,0.20239999890327454,0.008997993543744087,1.4648780822753906
34,0.2424200028181076,0.008656046353280544,0.20149999856948853,0.00899088941514492,1.4933881759643555
35,0.24546000361442566,0.008630278520286083,0.20229999721050262,0.00898351427167654,1.505333662033081
36,0.24796000123023987,0.008607177995145321,0.20409999787807465,0.008978319354355335,1.495866060256958
37,0.25029999017715454,0.008585299365222454,0.20250000059604645,0.008983147330582142,1.472904920578003
38,0.2521600127220154,0.008574127219617367,0.2062000036239624,0.00896347314119339,1.4661855697631836
39,0.2526000142097473,0.008564394898712635,0.2078000009059906,0.008946498855948448,1.474240779876709
40,0.2548600137233734,0.008543931879103184,0.2070000022649765,0.00895748846232891,1.4467737674713135
41,0.25637999176979065,0.008516043424606323,0.20990000665187836,0.008953670039772987,1.4690179824829102
